Urgency,Category,Issue,Affected URL,Details,Recommended Action
LOW,ALT Tags,Image missing ALT attribute,https://www.amipi.com/diamonds/?IsSingleDiamond=1&origin=1,https://amipi.com/images/footer-logo/jewelry-f.png,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,https://www.amipi.com/diamonds/?IsSingleDiamond=1&origin=1,../images/earth-diamond.jpg,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,https://www.amipi.com/diamonds/?IsSingleDiamond=1&origin=1,../images/labgrown-diamond.jpg,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,https://www.amipi.com/diamonds/?IsSingleDiamond=1&origin=1,../images/without-price.png,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,https://www.amipi.com/diamonds/?IsSingleDiamond=1&origin=2,https://amipi.com/images/footer-logo/jewelry-f.png,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,https://www.amipi.com/diamonds/?IsSingleDiamond=1&origin=2,../images/earth-diamond.jpg,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,https://www.amipi.com/diamonds/?IsSingleDiamond=1&origin=2,../images/labgrown-diamond.jpg,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,https://www.amipi.com/diamonds/?IsSingleDiamond=1&origin=2,../images/without-price.png,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=1&origin=1/,https://amipi.com/images/footer-logo/jewelry-f.png,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=1&origin=1/,../images/earth-diamond.jpg,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=1&origin=1/,../images/labgrown-diamond.jpg,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=1&origin=1/,../images/without-price.png,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=1&origin=2/,https://amipi.com/images/footer-logo/jewelry-f.png,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=1&origin=2/,../images/earth-diamond.jpg,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=1&origin=2/,../images/labgrown-diamond.jpg,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=1&origin=2/,../images/without-price.png,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=10&origin=1/,https://amipi.com/images/footer-logo/jewelry-f.png,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=10&origin=1/,../images/earth-diamond.jpg,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=10&origin=1/,../images/labgrown-diamond.jpg,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=10&origin=1/,../images/without-price.png,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=10&origin=2/,https://amipi.com/images/footer-logo/jewelry-f.png,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=10&origin=2/,../images/earth-diamond.jpg,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=10&origin=2/,../images/labgrown-diamond.jpg,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=10&origin=2/,../images/without-price.png,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,"https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=11,12,13,14,15&origin=1/",https://amipi.com/images/footer-logo/jewelry-f.png,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,"https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=11,12,13,14,15&origin=1/",../images/earth-diamond.jpg,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,"https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=11,12,13,14,15&origin=1/",../images/labgrown-diamond.jpg,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,"https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=11,12,13,14,15&origin=1/",../images/without-price.png,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,"https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=11,12,13,14,15&origin=2/",https://amipi.com/images/footer-logo/jewelry-f.png,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,"https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=11,12,13,14,15&origin=2/",../images/earth-diamond.jpg,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,"https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=11,12,13,14,15&origin=2/",../images/labgrown-diamond.jpg,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,"https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=11,12,13,14,15&origin=2/",../images/without-price.png,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=2&origin=1/,https://amipi.com/images/footer-logo/jewelry-f.png,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=2&origin=1/,../images/earth-diamond.jpg,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
LOW,ALT Tags,Image missing ALT attribute,https://www.amipi.com/diamonds/?IsSingleDiamond=1&shape=2&origin=1/,../images/labgrown-diamond.jpg,"Add descriptive alt attributes to all img tags that convey the image's purpose or content, using empty alt="""" only for purely decorative images."
