Urgency,Category,Issue,Affected URL,Details,Recommended Action
MEDIUM,Performance,34 render-blocking <script> tags (no async/defer),https://www.amipi.com/studs,,"Add `defer` to non-critical scripts in the `<head>` and move critical inline scripts to the end of `<body>`, ensuring dependencies load in correct order."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/studs,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/2020082717214984021_Main_W.jpg&w=150&h=150,"Identify the missing resource URLs in your network tab or server logs, then either restore the missing files to the correct paths, update the references to point to valid locations, or remove the broken references entirely."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/studs,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250224133519Specials.jpg&w=150&h=150,"Identify the missing resource URLs in your network tab or server logs, then either restore the missing files to the correct paths, update the references to point to valid locations, or remove the broken references entirely."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/studs,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250514145055Last_Call.jpg&w=150&h=150,"Identify the missing resource URLs in your network tab or server logs, then either restore the missing files to the correct paths, update the references to point to valid locations, or remove the broken references entirely."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/studs,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202102241327511_U_SHAPED_SHARED_PRONG_IN_N__OUT_SAFETY_LOCK_HOOP_EARRINGS__4620.jpg&w=150&h=150,"Identify the missing resource URLs in your network tab or server logs, then either restore the missing files to the correct paths, update the references to point to valid locations, or remove the broken references entirely."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/studs,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20221101130451GIA_Studs.jpg&w=150&h=150,"Identify the missing resource URLs in your network tab or server logs, then either restore the missing files to the correct paths, update the references to point to valid locations, or remove the broken references entirely."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/studs,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202006291448334040_Main_W.jpg&w=150&h=150,"Identify the missing resource URLs in your network tab or server logs, then either restore the missing files to the correct paths, update the references to point to valid locations, or remove the broken references entirely."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/studs,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202009011820277001_Main_W.jpg&w=150&h=150,"Identify the missing resource URLs in your network tab or server logs, then either restore the missing files to the correct paths, update the references to point to valid locations, or remove the broken references entirely."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/studs,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240125135303bracelets.jpg&w=150&h=150,"Identify the missing resource URLs in your network tab or server logs, then either restore the missing files to the correct paths, update the references to point to valid locations, or remove the broken references entirely."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/studs,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20240401105023BX31_Main_W.jpg&w=150&h=150,"Identify the missing resource URLs in your network tab or server logs, then either restore the missing files to the correct paths, update the references to point to valid locations, or remove the broken references entirely."
MEDIUM,Performance,Heavy JavaScript payload: 4.8MB,https://www.amipi.com/studs,,"Implement code-splitting and lazy-loading for non-critical JavaScript, enable Brotli/Gzip compression, and remove unused dependencies or polyfills to reduce the total script size below 500KB."
MEDIUM,Performance,34 render-blocking <script> tags (no async/defer),https://www.amipi.com/studs/,,"Add `defer` to non-critical scripts in the `<head>` and move critical inline scripts to the end of `<body>`, ensuring dependencies load in correct order."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/studs/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202102241327511_U_SHAPED_SHARED_PRONG_IN_N__OUT_SAFETY_LOCK_HOOP_EARRINGS__4620.jpg&w=150&h=150,"Identify the missing resource URLs in your network tab or server logs, then either restore the missing files to the correct paths, update the references to point to valid locations, or remove the broken references entirely."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/studs/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/2020082717214984021_Main_W.jpg&w=150&h=150,"Identify the missing resource URLs in your network tab or server logs, then either restore the missing files to the correct paths, update the references to point to valid locations, or remove the broken references entirely."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/studs/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/202006291448334040_Main_W.jpg&w=150&h=150,"Identify the missing resource URLs in your network tab or server logs, then either restore the missing files to the correct paths, update the references to point to valid locations, or remove the broken references entirely."
MEDIUM,Performance,Broken resource request (404) on page,https://www.amipi.com/studs/,Resource: https://www.amipi.com/product_thumb.php?img=images/category_navigation_image/20250514145055Last_Call.jpg&w=150&h=150,"Identify the missing resource URLs in your network tab or server logs, then either restore the missing files to the correct paths, update the references to point to valid locations, or remove the broken references entirely."
